Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
9157	0	BI427750478_14590	2	42495378	42495498	0.675	0.663175975243206	0.086	0.699	120	0.0719890026604773	0.999983172729405	gain	246.614	154.736	165.75	229.017	0.483	0.798	3
9158	0	BI427750478_14591	2	42495418	42495538	0.735	0.723106586976432	0.143	0.754	120	0.0499898858278658	0.999983172729405	gain	249.967	150.959	168.008	223.408	0.483	1.003	3
9159	0	BI427750478_14592	2	42495458	42495578	0.902	0.882834199015675	0.282	0.898	120	0.0284697062898318	0.999983172729405	gain	230.441	128.442	154.858	189.975	0.483	1.497	2
9160	0	BI427750478_14593	2	42495498	42495618	1.124	1.08540453316268	0.23	1.059	120	0.0280014971549933	0.999983172729405	gain	180.488	86.452	121.217	127.625	0.777	1.587	2
9161	0	BI427750478_14594	2	42495538	42495658	1.107	1.04074180872202	0.261	1.061	120	0.0950983675077643	0.999983172729405	gain	120.463	54.686	80.792	80.458	0.522	1.587	1
9162	0	BI427750478_14595	2	42495578	42495698	0.845	0.76014671570885	0.37	0.877	120	0.284760053308456	0.999983172729405	gain	84.728	47.216	56.725	69.367	0.371	1.587	1
9163	0	BI427750478_14596	2	42495618	42495738	0.524	0.442624741659218	0.262	0.443	120	0.52381277973868	0.999983172729405	gain	80.991	58.132	54.208	85.575	0.162	1.068	1
9164	0	BI427750478_14597	2	42495658	42495778	0.247	0.180350848832552	0.202	0.259	120	0.773046776997852	0.999983172729405	gain	93.303	80.806	62.5	119.242	-0.234	0.57	1
9165	0	BI427750478_14598	2	42495698	42495818	0.028	-0.0234329225323399	0.231	0.034	120	0.96626765627654	0.999983172729405	loss	108.981	110.545	73.058	163.4	-0.289	0.483	1
9166	0	BI427750478_14599	2	42495738	42495858	-0.158	-0.194877256622152	0.156	-0.205	120	0.688392415827484	0.999983172729405	loss	128.42	145.599	86.15	215.45	-0.386	0.207	2
9167	0	BI427750478_14600	2	42495778	42495898	-0.194	-0.220152280124925	0.092	-0.195	120	0.613361655761705	0.999983172729405	loss	150.804	171.847	101.225	254.425	-0.386	-0.016	2
9168	0	BI427750478_14601	2	42495818	42495938	-0.145	-0.163588672022077	0.111	-0.135	120	0.682769820148731	0.999983172729405	loss	172.346	189.706	115.733	280.942	-0.386	0.075	2
9169	0	BI427750478_14602	2	42495858	42495978	-0.011	-0.0244778815664685	0.116	-0.053	120	0.948141049185949	0.999983172729405	loss	195.312	196.053	131.2	290.367	-0.178	0.196	3
9170	0	BI427750478_14603	2	42495898	42496018	0.106	0.0969515379242774	0.149	0.135	120	0.78512731994471	0.999983172729405	gain	217.523	201.16	146.158	297.95	-0.176	0.314	3
9171	0	BI427750478_14604	2	42495938	42496058	0.21	0.205507049697625	0.065	0.222	120	0.538682363124571	0.999983172729405	gain	240.897	207.872	161.9	307.917	0.065	0.331	3
9172	0	BI427750478_14605	2	42495978	42496098	0.212	0.211621230122483	0.068	0.225	120	0.506562933202509	0.999983172729405	gain	256.228	221.566	172.225	328.25	0.059	0.331	4
9173	0	BI427750478_14606	2	42496018	42496138	0.178	0.180176819509746	0.06	0.177	120	0.561051689660904	0.999983172729405	gain	263.566	233.195	177.167	345.517	0.059	0.331	4
9174	0	BI427750478_14607	2	42496058	42496178	0.163	0.165351157673509	0.047	0.165	120	0.593018451846151	0.999983172729405	gain	263.046	235.036	176.817	348.25	0.059	0.253	4
9175	0	BI427750478_14608	2	42496098	42496218	0.191	0.190387792397494	0.045	0.182	120	0.551123230934788	0.999983172729405	gain	253.679	222.419	170.508	329.517	0.104	0.319	4
9176	0	BI427750478_14609	2	42496138	42496258	0.286	0.279087530312338	0.129	0.233	120	0.419345203735815	0.999983172729405	gain	236.64	195.89	159.033	290.125	0.115	0.554	3
9177	0	BI427750478_14610	2	42496178	42496298	0.45	0.43446806420544	0.21	0.483	120	0.26030427603426	0.999983172729405	gain	217.35	161.959	146.042	239.742	0.159	0.89	3
9178	0	BI427750478_14611	2	42496218	42496338	0.703	0.679205894712723	0.241	0.664	120	0.109728063999117	0.999983172729405	gain	205.78	128.672	138.25	190.317	0.208	1.085	2
9179	0	BI427750478_14612	2	42496258	42496378	0.916	0.885295021593564	0.186	0.997	120	0.0527353590388786	0.999983172729405	gain	195.943	105.09	131.625	155.3	0.558	1.136	2
9180	0	BI427750478_14613	2	42496298	42496418	1.018	0.982932438694669	0.102	1.053	120	0.0395246512360787	0.999983172729405	gain	188.346	93.332	126.508	137.842	0.697	1.173	2
9181	0	BI427750478_14614	2	42496338	42496458	0.835	0.80005560990258	0.311	0.999	120	0.0934082183951108	0.999983172729405	gain	179.536	102.671	120.575	151.708	0.248	1.173	2
9182	0	BI427750478_14615	2	42496378	42496498	0.562	0.532746694351473	0.334	0.356	120	0.236695653491139	0.999983172729405	gain	181.404	126.36	121.833	186.883	0.158	1.173	2
9183	0	BI427750478_14616	2	42496418	42496538	0.321	0.299195568347787	0.12	0.296	120	0.471301544816731	0.999983172729405	gain	191.08	153.664	128.35	227.425	0.158	0.709	2
9184	0	BI427750478_14617	2	42496458	42496578	0.337	0.325130161028454	0.113	0.309	120	0.378014441316226	0.999983172729405	gain	224.823	176.247	151.075	260.958	0.158	0.577	3
9185	0	BI427750478_14618	2	42496498	42496618	0.382	0.379984675768503	0.099	0.38	120	0.241093498453883	0.999983172729405	gain	264.382	201.648	177.717	298.675	0.169	0.577	4
9186	0	BI427750478_14619	2	42496538	42496658	0.415	0.420716542911105	0.073	0.422	120	0.157995652030551	0.999983172729405	gain	299.264	225.018	201.208	333.375	0.243	0.577	4
9187	0	BI427750478_14620	2	42496578	42496698	0.348	0.356911461723214	0.073	0.355	120	0.213939682479191	0.999983172729405	gain	308.198	242.231	207.225	358.933	0.196	0.479	4
9188	0	BI427750478_14621	2	42496618	42496738	0.32	0.329469508834784	0.062	0.309	120	0.248155606041523	0.999983172729405	gain	308.222	246.906	207.242	365.875	0.196	0.463	4
9189	0	BI427750478_14622	2	42496658	42496778	0.357	0.365928275920295	0.099	0.315	120	0.202502203602598	0.999983172729405	gain	309.052	241.518	207.8	357.875	0.196	0.559	4
9190	0	BI427750478_14623	2	42496698	42496818	0.501	0.507671819572656	0.174	0.494	120	0.0850099490107727	0.999983172729405	gain	310.771	221.196	208.958	327.7	0.258	0.809	4
9191	0	BI427750478_14624	2	42496738	42496858	0.631	0.632682706672374	0.123	0.658	120	0.0423372126646619	0.999983172729405	gain	298.818	194.218	200.908	287.642	0.343	0.809	4
9192	0	BI427750478_14625	2	42496778	42496898	0.683	0.679440103338884	0.063	0.67	120	0.0394389498868404	0.999983172729405	gain	280.567	174.626	188.617	258.55	0.564	0.809	4
9193	0	BI427750478_14626	2	42496818	42496938	0.679	0.672000354112227	0.056	0.664	120	0.0521150846700862	0.999983172729405	gain	265.917	166.039	178.75	245.8	0.571	0.797	3
9194	0	BI427750478_14627	2	42496858	42496978	0.675	0.670850061147384	0.051	0.664	120	0.0437324979165592	0.999983172729405	gain	277.437	173.683	186.508	257.15	0.571	0.797	3
9195	0	BI427750478_14628	2	42496898	42497018	0.633	0.638579165954341	0.101	0.654	120	0.0323860159740275	0.999983172729405	gain	316.649	206.537	212.917	305.933	0.429	0.797	4
9196	0	BI427750478_14629	2	42496938	42497058	0.516	0.533423749080287	0.15	0.527	120	0.0378641117606988	0.999983172729405	gain	366.07	260.566	246.2	386.158	0.263	0.765	5
9197	0	BI427750478_14630	2	42496978	42497098	0.356	0.379681362945204	0.132	0.349	120	0.100932919115389	0.999983172729405	gain	386.375	302.933	259.875	449.067	0.152	0.65	5
9198	0	BI427750478_14631	2	42497018	42497138	0.234	0.256137675555008	0.095	0.222	120	0.281309456721676	0.999983172729405	gain	364.709	308.579	245.283	457.45	0.036	0.42	5
9199	0	BI427750478_14632	2	42497058	42497178	0.192	0.206553150885119	0.062	0.204	120	0.441036573987986	0.999983172729405	gain	319.841	279.984	215.067	414.992	0.036	0.341	5
9200	0	BI427750478_14633	2	42497098	42497218	0.196	0.203242665416725	0.074	0.191	120	0.487638922227298	0.999983172729405	gain	286.284	250.329	192.467	370.958	0.036	0.358	4
9201	0	BI427750478_14634	2	42497138	42497258	0.225	0.228518087487579	0.057	0.216	120	0.454345799780752	0.999983172729405	gain	273.242	233.773	183.683	346.375	0.098	0.358	4
9202	0	BI427750478_14635	2	42497178	42497298	0.209	0.211906576051927	0.057	0.207	120	0.490738783612155	0.999983172729405	gain	269.394	232.92	181.092	345.108	0.098	0.358	4
9203	0	BI427750478_14636	2	42497218	42497338	0.222	0.226071978042875	0.051	0.226	120	0.456422926390839	0.999983172729405	gain	275.321	235.99	185.083	349.667	0.104	0.322	4
9204	0	BI427750478_14637	2	42497258	42497378	0.202	0.206491494826587	0.056	0.191	120	0.494328107887585	0.999983172729405	gain	275.333	239.256	185.092	354.517	0.104	0.322	4
9205	0	BI427750478_14638	2	42497298	42497418	0.182	0.185352147179494	0.071	0.178	120	0.544682828056794	0.999983172729405	gain	269.01	236.725	180.833	350.758	0.06	0.322	4
9206	0	BI427750478_14639	2	42497338	42497458	0.124	0.119349607825252	0.053	0.123	120	0.721640429524522	0.999983172729405	gain	233.906	213.788	157.192	316.7	-0.019	0.269	3
9207	0	BI427750478_14640	2	42497378	42497498	0.157	0.138895112888573	0.099	0.121	120	0.72711115322121	0.999983172729405	gain	191.39	173.34	128.558	256.642	-0.019	0.377	2
9208	0	BI427750478_14641	2	42497418	42497538	0.173	0.136576594350052	0.095	0.15	120	0.77771685233052	0.999983172729405	gain	145.867	130.053	97.9	192.367	-0.019	0.377	2
9209	0	BI427750478_14642	2	42497458	42497578	0.212	0.167348748854496	0.092	0.202	120	0.748678899411897	0.999983172729405	gain	130.672	112.745	87.667	166.667	0.002	0.377	2
9210	0	BI427750478_14643	2	42497498	42497618	0.104	0.0634640783609948	0.131	0.125	120	0.899609904735134	0.999983172729405	gain	133.456	125.709	89.542	185.917	-0.15	0.351	2
9211	0	BI427750478_14644	2	42497538	42497658	0.066	0.0388594330040829	0.126	0.033	120	0.92967764906563	0.999983172729405	gain	161.854	155.976	108.667	230.858	-0.15	0.351	2
9212	0	BI427750478_14645	2	42497578	42497698	0.028	0.0115767901464135	0.068	0.038	120	0.976327349917869	0.999983172729405	gain	189.36	184.834	127.192	273.708	-0.15	0.145	3
9213	0	BI427750478_14646	2	42497618	42497738	0.067	0.0585732507398879	0.037	0.061	120	0.868096065888999	0.999983172729405	gain	216.31	206.357	145.342	305.667	-0.016	0.145	3
9214	0	BI427750478_14647	2	42497658	42497778	0.085	0.0832718319934179	0.034	0.088	120	0.796663942055094	0.999983172729405	gain	240.984	227.089	161.958	336.45	0.003	0.164	4
9215	0	BI427750478_14648	2	42497698	42497818	0.088	0.0927963196104574	0.037	0.094	120	0.757939908899341	0.999983172729405	gain	266.498	250.486	179.142	371.192	0.003	0.164	4
9216	0	BI427750478_14649	2	42497738	42497858	0.062	0.0705102235526932	0.071	0.075	120	0.806944789767273	0.999983172729405	gain	279.404	267.671	187.833	396.708	-0.155	0.164	4
9217	0	BI427750478_14650	2	42497778	42497898	-0.037	-0.0286330880930274	0.136	0.014	120	0.921084227458835	0.999983172729405	loss	269.95	275.932	181.467	408.975	-0.311	0.158	4
9218	0	BI427750478_14651	2	42497818	42497938	-0.14	-0.132216156787339	0.108	-0.169	120	0.649572724891547	0.999983172729405	loss	257.614	283.441	173.158	420.125	-0.311	0.071	4
9219	0	BI427750478_14652	2	42497858	42497978	-0.198	-0.188399830859448	0.042	-0.204	120	0.508359116234371	0.999983172729405	loss	259.099	297.135	174.158	440.458	-0.311	-0.12	4
9220	0	BI427750478_14653	2	42497898	42498018	-0.155	-0.144113352565007	0.073	-0.182	120	0.607410766407796	0.999983172729405	loss	268.255	298.987	180.325	443.208	-0.241	0.036	5
9221	0	BI427750478_14654	2	42497938	42498058	-0.043	-0.0374007610857737	0.143	-0.063	120	0.900252066005937	0.999983172729405	loss	255.832	267.514	171.958	396.475	-0.234	0.25	4
9222	0	BI427750478_14655	2	42497978	42498098	0.093	0.0838624186355047	0.139	0.12	120	0.813775493893896	0.999983172729405	gain	213.167	204.948	143.225	303.575	-0.196	0.313	3
9223	0	BI427750478_14656	2	42498018	42498138	0.178	0.152199171669993	0.076	0.187	120	0.725855905277139	0.999983172729405	gain	171.505	152.878	115.167	226.258	-0.035	0.313	2
9224	0	BI427750478_14657	2	42498058	42498178	0.205	0.169658492749451	0.052	0.21	120	0.723050039225936	0.999983172729405	gain	150.16	130.345	100.792	192.8	0.079	0.313	2
9225	0	BI427750478_14658	2	42498098	42498218	0.232	0.197408474143346	0.068	0.226	120	0.677850706522142	0.999983172729405	gain	153.316	130.412	102.917	192.9	0.102	0.431	2
9226	0	BI427750478_14659	2	42498138	42498258	0.283	0.250362878382485	0.078	0.269	120	0.59114752416767	0.999983172729405	gain	160.431	131.871	107.708	195.067	0.112	0.456	2
9227	0	BI427750478_14660	2	42498178	42498298	0.342	0.310888588315322	0.06	0.353	120	0.498137924008455	0.999983172729405	gain	167.236	131.939	112.292	195.167	0.223	0.456	2
9228	0	BI427750478_14661	2	42498218	42498338	0.328	0.298039210445847	0.087	0.364	120	0.511090786271264	0.999983172729405	gain	169.451	135.014	113.783	199.733	0.073	0.456	2
9229	0	BI427750478_14662	2	42498258	42498378	0.256	0.227755083248436	0.129	0.267	120	0.609189578910907	0.999983172729405	gain	169.971	142.557	114.133	210.933	0.025	0.436	2
9230	0	BI427750478_14663	2	42498298	42498418	0.243	0.217083919448742	0.12	0.252	120	0.617422500720997	0.999983172729405	gain	175.65	148.164	117.958	219.258	0.025	0.489	2
9231	0	BI427750478_14664	2	42498338	42498458	0.365	0.342800014978871	0.219	0.327	120	0.411257370651307	0.999983172729405	gain	193.493	149.18	129.975	220.767	0.025	0.746	2
9232	0	BI427750478_14665	2	42498378	42498498	0.54	0.522052054269251	0.156	0.576	120	0.188822313355312	0.999983172729405	gain	216.929	148.674	145.758	220.017	0.246	0.776	2
9233	0	BI427750478_14666	2	42498418	42498538	0.574	0.562407338825004	0.12	0.576	120	0.125941908896986	0.999983172729405	gain	240.241	162.526	161.458	240.583	0.323	0.776	3
9234	0	BI427750478_14667	2	42498458	42498578	0.457	0.453570634657747	0.166	0.468	120	0.168371598453176	0.999983172729405	gain	262.167	193.932	176.225	287.217	0.173	0.776	4
9235	0	BI427750478_14668	2	42498498	42498618	0.337	0.342377468751744	0.097	0.313	120	0.252396472859457	0.999983172729405	gain	290.305	231.276	195.175	342.667	0.173	0.562	4
9236	0	BI427750478_14669	2	42498538	42498658	0.268	0.280091496910929	0.049	0.272	120	0.31093246384289	0.999983172729405	gain	315.449	262.3	212.108	388.733	0.167	0.358	5
9237	0	BI427750478_14670	2	42498578	42498698	0.233	0.251228595657658	0.06	0.22	120	0.321924427565869	0.999983172729405	gain	342.349	292.017	230.225	432.858	0.12	0.358	5
9238	0	BI427750478_14671	2	42498618	42498738	0.194	0.218112126999516	0.048	0.183	120	0.342366028406219	0.999983172729405	gain	369.856	323.99	248.75	480.333	0.12	0.331	5
9239	0	BI427750478_14672	2	42498658	42498778	0.16	0.187699911680417	0.034	0.167	120	0.38292549367931	0.999983172729405	gain	386.709	346.113	260.1	513.183	0.085	0.241	5
9240	0	BI427750478_14673	2	42498698	42498818	0.123	0.148696080693753	0.059	0.129	120	0.50541983803809	0.999983172729405	gain	371.093	339.698	249.583	503.658	0.016	0.241	5
9241	0	BI427750478_14674	2	42498738	42498858	0.072	0.0907670859810942	0.069	0.065	120	0.718113864259077	0.999983172729405	gain	328.577	311.014	220.95	461.067	-0.059	0.241	5
9242	0	BI427750478_14675	2	42498778	42498898	0.067	0.0779825174819202	0.061	0.065	120	0.780755771871572	0.999983172729405	gain	290.652	277.419	195.408	411.183	-0.059	0.182	5
9243	0	BI427750478_14676	2	42498818	42498938	0.1	0.104131267115222	0.071	0.122	120	0.731397677671614	0.999983172729405	gain	264.407	247.366	177.733	366.558	-0.059	0.217	4
9244	0	BI427750478_14677	2	42498858	42498978	0.191	0.186284323545919	0.078	0.164	120	0.578508138793202	0.999983172729405	gain	237.519	209.73	159.625	310.675	0.069	0.379	3
9245	0	BI427750478_14678	2	42498898	42499018	0.297	0.278627827947095	0.126	0.287	120	0.485270118615406	0.999983172729405	gain	198.579	164.669	133.4	243.767	0.111	0.568	2
9246	0	BI427750478_14679	2	42498938	42499058	0.423	0.388277618344674	0.119	0.415	120	0.414509906888916	0.999983172729405	gain	161.062	122.101	108.133	180.558	0.211	0.634	2
9247	0	BI427750478_14680	2	42498978	42499098	0.391	0.341273743386702	0.16	0.415	120	0.532025168497081	0.999983172729405	gain	128.345	96.963	86.1	143.233	0.083	0.634	1
9248	0	BI427750478_14681	2	42499018	42499138	0.274	0.215984761279078	0.21	0.213	120	0.711942640948178	0.999983172729405	gain	109.117	89.465	73.15	132.1	-0.072	0.634	1
9249	0	BI427750478_14682	2	42499058	42499178	0.212	0.151867002056594	0.16	0.182	120	0.79848883668173	0.999983172729405	gain	103.239	89.039	69.192	131.467	-0.072	0.535	1
9250	0	BI427750478_14683	2	42499098	42499218	0.323	0.264411355931161	0.215	0.422	120	0.652730118597575	0.999983172729405	gain	109.438	87.417	73.367	129.058	-0.072	0.689	1
9251	0	BI427750478_14684	2	42499138	42499258	0.504	0.452154605588756	0.172	0.494	120	0.416116748343499	0.999983172729405	gain	128.197	89.954	86	132.825	0.034	0.797	1
9252	0	BI427750478_14685	2	42499178	42499298	0.529	0.490088252439133	0.125	0.493	120	0.322586784499372	0.999983172729405	gain	156.285	109.372	104.917	161.658	0.345	0.797	2
9253	0	BI427750478_14686	2	42499218	42499338	0.464	0.443406273345161	0.153	0.421	120	0.279096813281936	0.999983172729405	gain	201.734	149.427	135.525	221.133	0.259	0.797	2
9254	0	BI427750478_14687	2	42499258	42499378	0.379	0.371288452703277	0.058	0.379	120	0.287855572956842	0.999983172729405	gain	241.206	186.091	162.108	275.575	0.259	0.55	3
9255	0	BI427750478_14688	2	42499298	42499418	0.356	0.355481212046918	0.044	0.351	120	0.265251375266718	0.999983172729405	gain	267.674	209.102	179.933	309.742	0.259	0.462	4
9256	0	BI427750478_14689	2	42499338	42499458	0.367	0.365797757839316	0.037	0.367	120	0.255058144105442	0.999983172729405	gain	265.756	206.082	178.642	305.258	0.287	0.462	4
9257	0	BI427750478_14690	2	42499378	42499498	0.331	0.32354283610253	0.058	0.343	120	0.352716997308582	0.999983172729405	gain	239.424	189.532	160.908	280.683	0.205	0.446	3
9258	0	BI427750478_14691	2	42499418	42499538	0.385	0.368778581219431	0.123	0.363	120	0.343359414829211	0.999983172729405	gain	212.388	162.958	142.7	241.225	0.205	0.671	3
9259	0	BI427750478_14692	2	42499458	42499578	0.467	0.44696305006846	0.16	0.529	120	0.272195022676876	0.999983172729405	gain	205.607	148.545	138.133	219.825	0.205	0.685	2
9260	0	BI427750478_14693	2	42499498	42499618	0.581	0.562257389230258	0.087	0.609	120	0.16087419604492	0.999983172729405	gain	216.694	144.51	145.6	213.833	0.307	0.728	2
9261	0	BI427750478_14694	2	42499538	42499658	0.56	0.542112896149364	0.09	0.594	120	0.172081470357296	0.999983172729405	gain	218.216	147.726	146.625	218.608	0.387	0.728	2
9262	0	BI427750478_14695	2	42499578	42499698	0.508	0.487564422853927	0.095	0.489	120	0.233145282219708	0.999983172729405	gain	206.869	145.139	138.983	214.767	0.329	0.728	2
9263	0	BI427750478_14696	2	42499618	42499738	0.39	0.36803713660073	0.104	0.413	120	0.376410039574081	0.999983172729405	gain	194.891	149.022	130.917	220.533	0.146	0.55	2
9264	0	BI427750478_14697	2	42499658	42499778	0.304	0.284094156428302	0.123	0.271	120	0.484572128697913	0.999983172729405	gain	195.696	159.164	131.458	235.592	0.095	0.55	2
9265	0	BI427750478_14698	2	42499698	42499818	0.278	0.263342447102379	0.092	0.27	120	0.490435532121137	0.999983172729405	gain	210.965	173.43	141.742	256.775	0.095	0.505	3
9266	0	BI427750478_14699	2	42499738	42499858	0.386	0.377785998892299	0.169	0.378	120	0.282732481871759	0.999983172729405	gain	241.293	182.746	162.167	270.608	0.095	0.658	3
9267	0	BI427750478_14700	2	42499778	42499898	0.488	0.487309288809667	0.101	0.502	120	0.127401229327601	0.999983172729405	gain	277.944	197.585	186.85	292.642	0.271	0.658	4
9268	0	BI427750478_14701	2	42499818	42499938	0.466	0.473117028973364	0.129	0.5	120	0.106670214818945	0.999983172729405	gain	309.559	226.028	208.142	334.875	0.191	0.658	4
9269	0	BI427750478_14702	2	42499858	42499978	0.351	0.363701210256014	0.125	0.308	120	0.18496288594109	0.999983172729405	gain	326.065	257.075	219.258	380.975	0.174	0.577	5
9270	0	BI427750478_14703	2	42499898	42500018	0.314	0.329396336327828	0.082	0.308	120	0.214127864838537	0.999983172729405	gain	336.546	271.033	226.317	401.7	0.174	0.489	5
9271	0	BI427750478_14704	2	42499938	42500058	0.38	0.392339073336149	0.118	0.386	120	0.154547471987892	0.999983172729405	gain	327.105	252.827	219.958	374.667	0.174	0.618	5
9272	0	BI427750478_14705	2	42499978	42500098	0.455	0.457975151888241	0.075	0.449	120	0.136095413048372	0.999983172729405	gain	290.404	212.435	195.242	314.692	0.322	0.65	4
9273	0	BI427750478_14706	2	42500018	42500138	0.49	0.478070554709225	0.065	0.494	120	0.195229136804248	0.999983172729405	gain	234.302	166.404	157.458	246.342	0.355	0.65	3
9274	0	BI427750478_14707	2	42500058	42500178	0.52	0.491881622043139	0.089	0.519	120	0.268911312438677	0.999983172729405	gain	184.139	128.992	123.675	190.792	0.355	0.736	2
9275	0	BI427750478_14708	2	42500098	42500218	0.597	0.557692673270389	0.095	0.596	120	0.262113244837445	0.999983172729405	gain	158.55	105.511	106.442	155.925	0.383	0.736	2
9276	0	BI427750478_14709	2	42500138	42500258	0.613	0.565562547142321	0.103	0.644	120	0.290806017846533	0.999983172729405	gain	141.165	92.137	94.733	136.067	0.376	0.754	1
9277	0	BI427750478_14710	2	42500178	42500298	0.548	0.49925841917826	0.141	0.491	120	0.35653153390013	0.999983172729405	gain	135.757	92.956	91.092	137.283	0.322	0.754	1
9278	0	BI427750478_14711	2	42500218	42500338	0.406	0.364311890018745	0.139	0.397	120	0.473685696940321	0.999983172729405	gain	144.246	110.41	96.808	163.2	0.176	0.754	2
9279	0	BI427750478_14712	2	42500258	42500378	0.256	0.228455009916805	0.139	0.278	120	0.605433370964094	0.999983172729405	gain	170.453	145.425	114.458	215.192	-0.01	0.464	2
9280	0	BI427750478_14713	2	42500298	42500418	0.167	0.151313504312415	0.093	0.159	120	0.695570046674688	0.999983172729405	gain	199.532	178.885	134.042	264.875	-0.01	0.349	3
9281	0	BI427750478_14714	2	42500338	42500458	0.145	0.135954203363134	0.077	0.14	120	0.702210173027414	0.999983172729405	gain	219.936	198.764	147.783	294.392	-0.01	0.32	3
9282	0	BI427750478_14715	2	42500378	42500498	0.192	0.184158812282067	0.079	0.17	120	0.598713065225063	0.999983172729405	gain	227.41	199.044	152.817	294.808	0.029	0.342	3
9283	0	BI427750478_14716	2	42500418	42500538	0.17	0.162071318040107	0.1	0.155	120	0.643655982686022	0.999983172729405	gain	225.455	200.431	151.5	296.867	-0.026	0.342	3
9284	0	BI427750478_14717	2	42500458	42500578	0.134	0.129080718914073	0.096	0.119	120	0.7010731074944	0.999983172729405	gain	233.064	212.8	156.625	315.233	-0.026	0.342	3
9285	0	BI427750478_14718	2	42500498	42500618	0.074	0.075945679548311	0.055	0.08	120	0.806923571281837	0.999983172729405	gain	253.828	241.187	170.608	357.383	-0.035	0.189	4
9286	0	BI427750478_14719	2	42500538	42500658	0.065	0.0732650944406779	0.059	0.065	120	0.800121939821846	0.999983172729405	gain	278.538	266.498	187.25	394.967	-0.064	0.189	4
9287	0	BI427750478_14720	2	42500578	42500698	0.043	0.0538278303060537	0.054	0.038	120	0.847927482627431	0.999983172729405	gain	287.608	279.126	193.358	413.717	-0.064	0.189	5
9288	0	BI427750478_14721	2	42500618	42500738	0.021	0.0301875748002258	0.049	0.018	120	0.916011219167351	0.999983172729405	gain	278.501	274.248	187.225	406.475	-0.078	0.151	4
9289	0	BI427750478_14722	2	42500658	42500778	0.046	0.050133447726661	0.067	0.035	120	0.868733002630421	0.999983172729405	gain	259.643	252.147	174.525	373.658	-0.078	0.207	4
9290	0	BI427750478_14723	2	42500698	42500818	0.085	0.0821053145354233	0.077	0.122	120	0.801819888321727	0.999983172729405	gain	236.108	223.721	158.675	331.45	-0.078	0.207	4
9291	0	BI427750478_14724	2	42500738	42500858	0.1	0.0884400915757573	0.062	0.125	120	0.809752983933195	0.999983172729405	gain	208.75	194.218	140.25	287.642	-0.041	0.207	3
9292	0	BI427750478_14725	2	42500778	42500898	0.087	0.0680035471837895	0.082	0.096	120	0.865730929577339	0.999983172729405	gain	185.549	174.261	124.625	258.008	-0.045	0.277	2
9293	0	BI427750478_14726	2	42500818	42500938	0.158	0.134196079886388	0.164	0.098	120	0.752021343114274	0.999983172729405	gain	176.232	158.17	118.35	234.117	-0.045	0.502	2
9294	0	BI427750478_14727	2	42500858	42500978	0.273	0.249642345443472	0.16	0.319	120	0.554715106887711	0.999983172729405	gain	184.411	152.272	123.858	225.358	-0.045	0.502	2
9295	0	BI427750478_14728	2	42500898	42501018	0.334	0.31562367121245	0.087	0.34	120	0.429251767151761	0.999983172729405	gain	202.254	160.971	135.875	238.275	0.164	0.502	2
9296	0	BI427750478_14729	2	42500938	42501058	0.282	0.271049302763396	0.099	0.304	120	0.457115694298992	0.999983172729405	gain	222.609	184.116	149.583	272.642	0.126	0.467	3
9297	0	BI427750478_14730	2	42500978	42501098	0.252	0.247793866488618	0.074	0.259	120	0.45669166424179	0.999983172729405	gain	245.067	205.667	164.708	304.642	0.126	0.378	3
9298	0	BI427750478_14731	2	42501018	42501138	0.29	0.290665875012302	0.087	0.307	120	0.356255864177901	0.999983172729405	gain	267.315	218.143	179.692	323.167	0.126	0.443	4
9299	0	BI427750478_14732	2	42501058	42501178	0.297	0.300131107210523	0.082	0.314	120	0.327845216751064	0.999983172729405	gain	277.833	226.202	186.775	335.133	0.109	0.443	4
9300	0	BI427750478_14733	2	42501098	42501218	0.247	0.251614867974944	0.109	0.221	120	0.404313904972071	0.999983172729405	gain	279.713	235.844	188.042	349.45	0.065	0.443	4
9301	0	BI427750478_14734	2	42501138	42501258	0.155	0.159021244672768	0.074	0.144	120	0.60057880061439	0.999983172729405	gain	269.258	241.658	181	358.083	0.02	0.352	4
9302	0	BI427750478_14735	2	42501178	42501298	0.103	0.105138749335443	0.051	0.097	120	0.734569015350801	0.999983172729405	gain	257.267	239.206	172.925	354.442	-0.015	0.247	4
9303	0	BI427750478_14736	2	42501218	42501338	0.053	0.0520362105882147	0.059	0.063	120	0.871058794835602	0.999983172729405	gain	241.281	232.274	162.158	344.15	-0.097	0.169	4
9304	0	BI427750478_14737	2	42501258	42501378	0.033	0.0304298692393823	0.058	0.041	120	0.925636536857556	0.999983172729405	gain	233.745	228.363	157.083	338.342	-0.097	0.153	4
9305	0	BI427750478_14738	2	42501298	42501418	0.036	0.0337137996324604	0.06	0.044	120	0.917396051686812	0.999983172729405	gain	235.069	229.042	157.975	339.35	-0.097	0.145	4
9306	0	BI427750478_14739	2	42501338	42501458	0.086	0.0869594706887662	0.062	0.1	120	0.781882211619245	0.999983172729405	gain	251.279	236.355	168.892	350.208	-0.052	0.192	4
