Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
9022	0	BI427750478_14455	chr2	42481886	42482006	-0.234	-0.193578326666139	0.115	-0.211	120	0.530158902943338	0.999803754508858	loss	460.21	540.907	393.008	632.125	-0.454	-0.08	5
9023	0	BI427750478_14456	chr2	42481926	42482046	-0.369	-0.331688876142961	0.131	-0.369	120	0.291209589215526	0.999803754508858	loss	431.201	556.794	368.208	650.708	-0.568	-0.125	5
9024	0	BI427750478_14457	chr2	42481966	42482086	-0.474	-0.437663259950541	0.082	-0.503	120	0.166187334829305	0.999803754508858	loss	412.144	571.776	351.917	668.233	-0.582	-0.296	5
9025	0	BI427750478_14458	chr2	42482006	42482126	-0.523	-0.482895039846822	0.04	-0.526	120	0.118062245271045	0.999803754508858	loss	410.614	589.159	350.608	688.567	-0.61	-0.416	5
9026	0	BI427750478_14459	chr2	42482046	42482166	-0.506	-0.447019041354935	0.045	-0.496	120	0.109828445686138	0.999803754508858	loss	448.337	634.776	382.858	741.925	-0.61	-0.436	5
9027	0	BI427750478_14460	chr2	42482086	42482206	-0.485	-0.41401016567544	0.041	-0.471	120	0.112755291213794	0.999803754508858	loss	475.387	664.327	405.983	776.492	-0.61	-0.436	5
9028	0	BI427750478_14461	chr2	42482126	42482246	-0.508	-0.463058576141848	0.062	-0.479	120	0.124218611088186	0.999803754508858	loss	423.549	596.946	361.667	697.675	-0.651	-0.437	5
9029	0	BI427750478_14462	chr2	42482166	42482286	-0.585	-0.627426563959717	0.118	-0.573	120	0.177068247654122	0.999803754508858	loss	287.744	416.732	245.567	486.875	-0.918	-0.437	3
9030	0	BI427750478_14463	chr2	42482206	42482326	-0.723	-0.911972867629175	0.146	-0.662	120	0.20859016594254	0.999803754508858	loss	147.407	230.954	125.592	269.567	-1.021	-0.488	2
9031	0	BI427750478_14464	chr2	42482246	42482366	-0.809	-1.15811886775613	0.118	-0.821	120	0.245041870486942	0.999803754508858	loss	70.907	120.913	60.192	140.85	-1.021	-0.518	1
9032	0	BI427750478_14465	chr2	42482286	42482406	-0.697	-1.10797218230737	0.294	-0.801	120	0.314219723225413	0.999803754508858	loss	56.676	90.878	48.025	105.717	-1.021	0.133	1
9033	0	BI427750478_14466	chr2	42482326	42482446	-0.335	-0.714735136445409	0.464	-0.417	120	0.49526397820438	0.999803754508858	loss	77.546	90.913	65.867	105.758	-0.988	0.343	1
9034	0	BI427750478_14467	chr2	42482366	42482486	0.023	-0.280149723819051	0.324	0.168	120	0.760350807815615	0.999803754508858	loss	120.611	112.507	102.683	131.017	-0.774	0.343	1
9035	0	BI427750478_14468	chr2	42482406	42482526	0.161	-0.0526265452859907	0.103	0.175	120	0.945295388267034	0.999803754508858	loss	178.531	162.262	152.2	189.217	-0.058	0.343	1
9036	0	BI427750478_14469	chr2	42482446	42482566	0.051	-0.0842400360558943	0.155	0.029	120	0.894350139251527	0.999803754508858	loss	238.597	236.618	203.55	276.192	-0.204	0.308	2
9037	0	BI427750478_14470	chr2	42482486	42482606	-0.089	-0.176002250288247	0.116	-0.122	120	0.748130781239528	0.999803754508858	loss	281.057	302.054	239.85	352.733	-0.262	0.21	3
9038	0	BI427750478_14471	chr2	42482526	42482646	-0.177	-0.244969749965228	0.056	-0.18	120	0.63268973503214	0.999803754508858	loss	296.615	335.523	253.15	391.883	-0.284	-0.04	3
9039	0	BI427750478_14472	chr2	42482566	42482686	-0.183	-0.251283234499745	0.05	-0.184	120	0.624344364008692	0.999803754508858	loss	295.689	335.609	252.358	391.983	-0.284	-0.066	3
9040	0	BI427750478_14473	chr2	42482606	42482726	-0.189	-0.257940290561463	0.061	-0.2	120	0.616036175372778	0.999803754508858	loss	294.139	335.402	251.033	391.742	-0.315	-0.066	3
9041	0	BI427750478_14474	chr2	42482646	42482766	-0.24	-0.308333281321512	0.129	-0.218	120	0.547991423351678	0.999803754508858	loss	289.557	341.607	247.117	399	-0.578	-0.066	3
9042	0	BI427750478_14475	chr2	42482686	42482806	-0.421	-0.489193998249316	0.216	-0.33	120	0.340258439306408	0.999803754508858	loss	270.666	360.871	230.967	421.533	-0.773	-0.072	3
9043	0	BI427750478_14476	chr2	42482726	42482846	-0.55	-0.616719963699934	0.154	-0.588	120	0.226759013657821	0.999803754508858	loss	258.17	377.328	220.283	440.783	-0.773	-0.23	3
9044	0	BI427750478_14477	chr2	42482766	42482886	-0.574	-0.630909125957291	0.107	-0.588	120	0.199615076332052	0.999803754508858	loss	266.943	395.559	227.783	462.108	-0.773	-0.378	3
9045	0	BI427750478_14478	chr2	42482806	42482926	-0.488	-0.530525307065288	0.082	-0.446	120	0.25390650030616	0.999803754508858	loss	293.554	410.627	250.533	479.733	-0.679	-0.366	3
9046	0	BI427750478_14479	chr2	42482846	42482966	-0.441	-0.467202326402324	0.031	-0.436	120	0.282254869084437	0.999803754508858	loss	320.107	434.557	273.233	507.725	-0.541	-0.366	4
9047	0	BI427750478_14480	chr2	42482886	42483006	-0.428	-0.441104336805307	0.035	-0.43	120	0.281748122311112	0.999803754508858	loss	340.06	457.718	290.292	534.817	-0.492	-0.342	4
9048	0	BI427750478_14481	chr2	42482926	42483046	-0.415	-0.42482080403772	0.049	-0.424	120	0.292502113962372	0.999803754508858	loss	346.669	462.298	295.942	540.175	-0.492	-0.306	4
9049	0	BI427750478_14482	chr2	42482966	42483086	-0.375	-0.389536007394545	0.054	-0.375	120	0.345011429221724	0.999803754508858	loss	345.09	447.858	294.592	523.283	-0.477	-0.266	4
9050	0	BI427750478_14483	chr2	42483006	42483126	-0.339	-0.360660990217071	0.056	-0.328	120	0.39721786770405	0.999803754508858	loss	339.651	429.691	289.942	502.033	-0.477	-0.251	4
9051	0	BI427750478_14484	chr2	42483046	42483166	-0.297	-0.32757239806193	0.045	-0.294	120	0.459299445592031	0.999803754508858	loss	332.272	408.532	283.633	477.283	-0.428	-0.206	4
9052	0	BI427750478_14485	chr2	42483086	42483206	-0.3	-0.336665871328336	0.053	-0.292	120	0.458408223314951	0.999803754508858	loss	323.479	398.423	276.117	465.458	-0.428	-0.206	3
9053	0	BI427750478_14486	chr2	42483126	42483246	-0.335	-0.364606606837466	0.072	-0.366	120	0.408217392701762	0.999803754508858	loss	328.402	415.443	280.325	485.367	-0.449	-0.206	4
9054	0	BI427750478_14487	chr2	42483166	42483286	-0.385	-0.379684017638375	0.05	-0.391	120	0.311159583475684	0.999803754508858	loss	373.582	489.029	318.95	571.442	-0.454	-0.236	4
9055	0	BI427750478_14488	chr2	42483206	42483326	-0.374	-0.328144587783618	0.051	-0.385	120	0.273724458863155	0.999803754508858	loss	447.197	577.262	381.883	674.65	-0.454	-0.289	5
9056	0	BI427750478_14489	chr2	42483246	42483366	-0.328	-0.255314695108165	0.067	-0.31	120	0.323194267820765	0.999803754508858	loss	509.816	638.124	435.417	745.842	-0.454	-0.2	5
9057	0	BI427750478_14490	chr2	42483286	42483406	-0.251	-0.175929903243472	0.06	-0.271	120	0.489836705538828	0.999803754508858	loss	528.96	630.651	451.783	737.1	-0.352	-0.146	5
9058	0	BI427750478_14491	chr2	42483326	42483446	-0.222	-0.160042422438552	0.045	-0.209	120	0.560554353137984	0.999803754508858	loss	505.985	590.89	432.142	690.592	-0.338	-0.146	5
9059	0	BI427750478_14492	chr2	42483366	42483486	-0.282	-0.241263214269627	0.129	-0.217	120	0.433086516602268	0.999803754508858	loss	453.962	548.494	387.667	641	-0.59	-0.146	5
9060	0	BI427750478_14493	chr2	42483406	42483526	-0.468	-0.449255600349086	0.226	-0.428	120	0.198568631675244	0.999803754508858	loss	386.634	526.537	330.108	615.317	-0.894	-0.174	4
9061	0	BI427750478_14494	chr2	42483446	42483566	-0.742	-0.750595339955789	0.26	-0.71	120	0.0613952646332008	0.999803754508858	loss	308.887	504.296	263.642	589.3	-1.118	-0.257	4
9062	0	BI427750478_14495	chr2	42483486	42483606	-0.943	-0.979840326444347	0.159	-1.017	120	0.0310489369147662	0.999803754508858	loss	248.91	472.458	212.367	552.058	-1.118	-0.585	3
9063	0	BI427750478_14496	chr2	42483526	42483646	-0.933	-0.977056251361101	0.179	-1.017	120	0.0367668716075368	0.999803754508858	loss	242.262	457.361	206.683	534.4	-1.118	-0.495	3
9064	0	BI427750478_14497	chr2	42483566	42483686	-0.717	-0.734893886437709	0.277	-0.713	120	0.0793518810732576	0.999803754508858	loss	302.366	479.368	258.067	560.142	-1.108	-0.291	4
9065	0	BI427750478_14498	chr2	42483606	42483726	-0.462	-0.441248624223339	0.196	-0.396	120	0.2017359835848	0.999803754508858	loss	392.025	528.953	334.717	618.142	-0.935	-0.251	4
9066	0	BI427750478_14499	chr2	42483646	42483766	-0.306	-0.269429758405157	0.076	-0.283	120	0.39335833578973	0.999803754508858	loss	440.675	544.22	376.308	636	-0.517	-0.194	5
9067	0	BI427750478_14500	chr2	42483686	42483806	-0.24	-0.225280050583914	0.044	-0.241	120	0.528094761472434	0.999803754508858	loss	410.76	486.955	350.733	569.017	-0.332	-0.122	4
9068	0	BI427750478_14501	chr2	42491818	42491938	-0.523	-0.761103010051977	0.059	-0.526	120	0.346447496316057	0.999803754508858	loss	126.479	180.707	107.7	210.792	-0.626	-0.356	1
9069	0	BI427750478_14502	chr2	42491858	42491978	-0.459	-0.61490047839685	0.091	-0.483	120	0.358234174278624	0.999803754508858	loss	184.975	250.367	157.708	292.275	-0.607	-0.283	2
9070	0	BI427750478_14503	chr2	42491898	42492018	-0.34	-0.434280144920947	0.14	-0.354	120	0.439443370958057	0.999803754508858	loss	252.097	313.288	215.092	365.875	-0.585	-0.084	2
9071	0	BI427750478_14504	chr2	42491938	42492058	-0.21	-0.260307721878884	0.111	-0.202	120	0.587251281440399	0.999803754508858	loss	317.601	363.714	271.092	424.858	-0.397	-0.044	3
9072	0	BI427750478_14505	chr2	42491978	42492098	-0.116	-0.129861772415148	0.065	-0.105	120	0.752163539700812	0.999803754508858	loss	382.384	412.835	326.475	482.317	-0.265	0.014	4
9073	0	BI427750478_14506	chr2	42492018	42492138	-0.097	-0.087359809869247	0.041	-0.104	120	0.811697826885921	0.999803754508858	loss	424.416	454.163	362.408	530.658	-0.167	0.014	4
9074	0	BI427750478_14507	chr2	42492058	42492178	-0.102	-0.0850486889976275	0.046	-0.103	120	0.809523344215273	0.999803754508858	loss	437.157	469.095	373.3	548.125	-0.218	0.014	4
9075	0	BI427750478_14508	chr2	42492098	42492218	-0.096	-0.100903332614926	0.058	-0.103	120	0.798001395006382	0.999803754508858	loss	398.585	427.433	340.325	499.392	-0.218	0.049	4
9076	0	BI427750478_14509	chr2	42492138	42492258	-0.039	-0.0914328908785026	0.095	-0.068	120	0.85001415362209	0.999803754508858	loss	330.78	344.421	282.358	402.292	-0.218	0.211	3
9077	0	BI427750478_14510	chr2	42492178	42492298	0.063	-0.0655805727088025	0.12	0.041	120	0.916172975352112	0.999803754508858	loss	246.755	242.075	210.525	282.575	-0.172	0.268	2
9078	0	BI427750478_14511	chr2	42492218	42492338	0.133	-0.0803043950046054	0.086	0.157	120	0.916552408204791	0.999803754508858	loss	177.137	164.122	151.008	191.392	-0.082	0.268	1
9079	0	BI427750478_14512	chr2	42492258	42492378	0.144	-0.160301380080098	0.203	0.17	120	0.86173762328144	0.999803754508858	loss	122.531	109.451	104.325	127.442	-1.066	0.365	1
9080	0	BI427750478_14513	chr2	42492298	42492418	0.189	-0.193450303148455	0.237	0.182	120	0.854190868830983	0.999803754508858	loss	88.59	77.94	75.308	90.583	-1.066	0.589	1
9081	0	BI427750478_14514	chr2	42492338	42492458	0.157	-0.308060245938757	0.251	0.16	120	0.796141971271414	0.999803754508858	loss	62.183	55.121	52.733	63.892	-1.066	0.589	1
9082	0	BI427750478_14515	chr2	42492378	42492498	0.132	-0.385821143883287	0.179	0.091	120	0.76340169931042	0.999803754508858	loss	49.404	44.378	41.808	51.325	-0.131	0.589	1
9083	0	BI427750478_14516	chr2	42492418	42492538	0.022	-0.516273687218038	0.106	0.028	120	0.694906638936398	0.999803754508858	loss	43.292	42.697	36.583	49.358	-0.282	0.275	1
9084	0	BI427750478_14517	chr2	42492458	42492578	-0.095	-0.615312928739198	0.167	-0.071	120	0.63230032883338	0.999803754508858	loss	44.706	48.09	37.792	55.667	-0.48	0.144	1
9085	0	BI427750478_14518	chr2	42492498	42492618	-0.129	-0.592747505665955	0.149	-0.116	120	0.618474556539538	0.999803754508858	loss	56.383	61.576	47.775	71.442	-0.48	0.144	1
9086	0	BI427750478_14519	chr2	42492538	42492658	-0.113	-0.485800173099034	0.151	-0.088	120	0.639232378253095	0.999803754508858	loss	84.954	88.534	72.2	102.975	-0.48	0.136	1
9087	0	BI427750478_14520	chr2	42492578	42492698	-0.011	-0.276382044970777	0.086	-0.021	120	0.746375010696601	0.999803754508858	loss	136.87	136.751	116.583	159.375	-0.192	0.136	1
9088	0	BI427750478_14521	chr2	42492618	42492738	-0.063	-0.239911460885459	0.152	-0.024	120	0.733574221033352	0.999803754508858	loss	192.217	206.005	163.9	240.383	-0.417	0.136	2
9089	0	BI427750478_14522	chr2	42492658	42492778	-0.23	-0.349672045534413	0.205	-0.217	120	0.56520168151728	0.999803754508858	loss	230.964	276.691	197.025	323.067	-0.554	0.113	2
9090	0	BI427750478_14523	chr2	42492698	42492818	-0.424	-0.513161391115497	0.141	-0.449	120	0.352687335490983	0.999803754508858	loss	246.112	331.683	209.975	387.392	-0.633	-0.152	2
9091	0	BI427750478_14524	chr2	42492738	42492858	-0.491	-0.555520720370723	0.067	-0.478	120	0.272360556994521	0.999803754508858	loss	266.933	374.521	227.775	437.5	-0.633	-0.378	3
9092	0	BI427750478_14525	chr2	42492778	42492898	-0.486	-0.524903034886456	0.078	-0.497	120	0.252003817702705	0.999803754508858	loss	298.808	416.276	255.025	486.342	-0.633	-0.34	3
9093	0	BI427750478_14526	chr2	42492818	42492938	-0.417	-0.425469839868653	0.067	-0.412	120	0.288695686868167	0.999803754508858	loss	349.038	464.578	297.967	542.842	-0.589	-0.308	4
9094	0	BI427750478_14527	chr2	42492858	42492978	-0.394	-0.38073945221541	0.064	-0.381	120	0.290009981807067	0.999803754508858	loss	385.913	506.262	329.492	591.6	-0.536	-0.271	4
9095	0	BI427750478_14528	chr2	42492898	42493018	-0.307	-0.277228255903627	0.107	-0.337	120	0.398776224848626	0.999803754508858	loss	428.189	528.71	365.633	617.858	-0.461	-0.055	5
9096	0	BI427750478_14529	chr2	42492938	42493058	-0.175	-0.138623009342925	0.183	-0.2	120	0.66091999606947	0.999803754508858	loss	462.773	521.315	395.2	609.208	-0.461	0.113	5
9097	0	BI427750478_14530	chr2	42492978	42493098	-0.018	0.0176725720864308	0.125	0.051	120	0.95559201950329	0.999803754508858	gain	487.172	493.98	416.058	577.233	-0.267	0.115	5
9098	0	BI427750478_14531	chr2	42493018	42493138	0.055	0.0813395362352656	0.038	0.063	120	0.808183768481526	0.999803754508858	gain	480.436	462.633	410.3	540.567	-0.078	0.115	4
9099	0	BI427750478_14532	chr2	42493058	42493178	0.087	0.0960297407213549	0.047	0.082	120	0.794049138831454	0.999803754508858	gain	450.969	425.338	385.108	496.942	-0.012	0.224	4
9100	0	BI427750478_14533	chr2	42493098	42493218	0.101	0.0827659888566548	0.051	0.109	120	0.84360143287525	0.999803754508858	gain	403.322	377.285	344.375	440.733	-0.012	0.224	4
9101	0	BI427750478_14534	chr2	42493138	42493258	0.101	0.0477927943091621	0.058	0.114	120	0.921495930339227	0.999803754508858	gain	348.891	324.096	297.842	378.517	-0.041	0.224	3
9102	0	BI427750478_14535	chr2	42493178	42493298	0.063	-0.0277741030610101	0.06	0.059	120	0.960099462032802	0.999803754508858	loss	293.788	280.068	250.733	327.017	-0.087	0.199	2
9103	0	BI427750478_14536	chr2	42493218	42493338	0.013	-0.106455270854462	0.058	0.019	120	0.860921793778423	0.999803754508858	loss	255.518	252.604	218.017	294.892	-0.132	0.145	2
9104	0	BI427750478_14537	chr2	42493258	42493378	-0.02	-0.158662553132068	0.054	-0.007	120	0.804239996401876	0.999803754508858	loss	232.767	235.599	198.567	275	-0.132	0.073	2
9105	0	BI427750478_14538	chr2	42493298	42493418	-0.108	-0.269417833069375	0.111	-0.075	120	0.69136416491392	0.999803754508858	loss	205.61	219.662	175.35	256.358	-0.333	0.073	2
9106	0	BI427750478_14539	chr2	42493338	42493458	-0.233	-0.434951918690987	0.158	-0.26	120	0.560502534593685	0.999803754508858	loss	166.63	191.464	142.025	223.375	-0.611	0.011	1
9107	0	BI427750478_14540	chr2	42493378	42493498	-0.399	-0.663897457062258	0.159	-0.355	120	0.436781002481389	0.999803754508858	loss	120.036	154.148	102.192	179.725	-0.711	-0.071	1
9108	0	BI427750478_14541	chr2	42493418	42493538	-0.421	-0.750634340065169	0.153	-0.398	120	0.435833361440445	0.999803754508858	loss	89.165	119.182	75.8	138.825	-0.711	-0.11	1
9109	0	BI427750478_14542	chr2	42493458	42493578	-0.278	-0.6417857824335	0.264	-0.361	120	0.529648816580124	0.999803754508858	loss	81.493	98.757	69.242	114.933	-0.711	0.142	1
9110	0	BI427750478_14543	chr2	42493498	42493618	0.018	-0.321283205010834	0.279	0.057	120	0.742933311952821	0.999803754508858	loss	102.197	97.795	86.942	113.808	-0.508	0.44	1
9111	0	BI427750478_14544	chr2	42493538	42493658	0.23	-0.0607953141532202	0.158	0.283	120	0.945997221801645	0.999803754508858	loss	133.702	111.958	113.875	130.375	-0.132	0.44	1
9112	0	BI427750478_14545	chr2	42493578	42493698	0.273	0.0296910079357061	0.113	0.293	120	0.971017203530589	0.999803754508858	gain	163.89	136.587	139.683	159.183	-0.009	0.44	1
9113	0	BI427750478_14546	chr2	42493618	42493738	0.193	-0.0144718626727106	0.123	0.175	120	0.984738561705996	0.999803754508858	loss	185.842	163.965	158.45	191.208	-0.009	0.43	1
9114	0	BI427750478_14547	chr2	42493658	42493778	0.087	-0.0869692162132196	0.094	0.08	120	0.901105033892441	0.999803754508858	loss	207.092	196.131	176.617	228.833	-0.082	0.295	2
9115	0	BI427750478_14548	chr2	42493698	42493818	0	-0.118057760922538	0.112	0.017	120	0.845349844193013	0.999803754508858	loss	254.271	256.872	216.95	299.883	-0.717	0.158	2
9116	0	BI427750478_14549	chr2	42493738	42493858	-0.048	-0.0935507387820653	0.094	-0.041	120	0.84244478426789	0.999803754508858	loss	341.142	354.06	291.217	413.567	-0.717	0.158	3
9117	0	BI427750478_14550	chr2	42493778	42493898	-0.09	-0.0762310611548437	0.078	-0.087	120	0.831779528110699	0.999803754508858	loss	433.413	460.688	370.1	538.292	-0.717	0.021	4
9118	0	BI427750478_14551	chr2	42493818	42493938	-0.128	-0.0927954836871786	0.082	-0.104	120	0.770606427821968	0.999803754508858	loss	468.242	510.964	399.875	597.1	-0.305	0	5
9119	0	BI427750478_14552	chr2	42493858	42493978	-0.231	-0.212709385546469	0.121	-0.248	120	0.543705742792464	0.999803754508858	loss	422.087	489.328	360.417	571.792	-0.535	-0.071	4
9120	0	BI427750478_14553	chr2	42493898	42494018	-0.372	-0.38573906788688	0.149	-0.312	120	0.347966334866805	0.999803754508858	loss	349.35	446.283	298.233	521.442	-0.623	-0.095	4
9121	0	BI427750478_14554	chr2	42493938	42494058	-0.44	-0.464158453252724	0.099	-0.442	120	0.281151666682511	0.999803754508858	loss	323.479	437.756	276.117	511.467	-0.623	-0.247	4
9122	0	BI427750478_14555	chr2	42493978	42494098	-0.378	-0.391129752373701	0.162	-0.43	120	0.33991234480259	0.999803754508858	loss	348.502	449.19	297.508	524.842	-0.623	-0.096	4
9123	0	BI427750478_14556	chr2	42494018	42494138	-0.214	-0.222119489020836	0.167	-0.165	120	0.579021651905511	0.999803754508858	loss	376.75	438.076	321.658	511.842	-0.484	0.109	4
9124	0	BI427750478_14557	chr2	42494058	42494178	-0.04	-0.0589042267058734	0.124	-0.064	120	0.888671089643449	0.999803754508858	loss	382.618	395.773	326.675	462.358	-0.29	0.168	4
9125	0	BI427750478_14558	chr2	42494098	42494218	0.044	0.00899639533807602	0.077	0.071	120	0.984083196619771	0.999803754508858	gain	368.64	358.37	314.725	418.608	-0.124	0.168	3
9126	0	BI427750478_14559	chr2	42494138	42494258	0.073	0.0246777114671953	0.039	0.073	120	0.958638616079738	0.999803754508858	gain	352.352	334.725	300.8	390.95	-0.007	0.168	3
9127	0	BI427750478_14560	chr2	42494178	42494298	0.055	-0.00664258027936165	0.033	0.054	120	0.98941563605745	0.999803754508858	loss	330.936	318.397	282.492	371.85	-0.02	0.122	3
9128	0	BI427750478_14561	chr2	42494218	42494338	0.008	-0.0639523452123476	0.068	0.025	120	0.902117025901595	0.999803754508858	loss	311.616	309.933	265.975	361.95	-0.153	0.116	3
9129	0	BI427750478_14562	chr2	42494258	42494378	-0.067	-0.132360553704225	0.104	-0.076	120	0.794308293636817	0.999803754508858	loss	311.451	327.722	265.833	382.758	-0.239	0.082	3
9130	0	BI427750478_14563	chr2	42494298	42494418	-0.173	-0.218541582812512	0.098	-0.184	120	0.642395384985044	0.999803754508858	loss	325.809	369.42	278.108	431.533	-0.339	0.047	3
9131	0	BI427750478_14564	chr2	42494338	42494458	-0.227	-0.249408039165756	0.051	-0.226	120	0.559532656135926	0.999803754508858	loss	353.083	413.825	301.425	483.475	-0.339	-0.127	4
9132	0	BI427750478_14565	chr2	42494378	42494498	-0.221	-0.228155386428506	0.055	-0.224	120	0.566980865365818	0.999803754508858	loss	378.115	440.05	322.825	514.15	-0.339	-0.139	4
9133	0	BI427750478_14566	chr2	42494418	42494538	-0.166	-0.177465511047187	0.057	-0.158	120	0.662571561009694	0.999803754508858	loss	378.261	425.082	322.95	496.642	-0.299	-0.064	4
9134	0	BI427750478_14567	chr2	42494458	42494578	-0.177	-0.213984823335587	0.072	-0.157	120	0.637882977400137	0.999803754508858	loss	339.231	381.695	289.583	445.892	-0.337	-0.064	3
9135	0	BI427750478_14568	chr2	42494498	42494618	-0.234	-0.297913605749468	0.101	-0.265	120	0.55521463224454	0.999803754508858	loss	296.507	346.601	253.058	404.842	-0.382	-0.064	3
9136	0	BI427750478_14569	chr2	42494538	42494658	-0.282	-0.340579003031571	0.056	-0.288	120	0.491428836108846	0.999803754508858	loss	297.297	360.529	253.733	421.133	-0.382	-0.151	3
9137	0	BI427750478_14570	chr2	42494578	42494698	-0.262	-0.281082990215126	0.065	-0.247	120	0.504480491146173	0.999803754508858	loss	355.12	422.681	303.167	493.833	-0.382	-0.159	4
9138	0	BI427750478_14571	chr2	42494618	42494738	-0.227	-0.198854496567898	0.041	-0.22	120	0.548749263667867	0.999803754508858	loss	438.239	512.082	374.225	598.408	-0.35	-0.153	5
9139	0	BI427750478_14572	chr2	42494658	42494778	-0.239	-0.172734995533197	0.046	-0.233	120	0.519754319273535	0.999803754508858	loss	511.512	605.588	436.867	707.783	-0.327	-0.153	5
9140	0	BI427750478_14573	chr2	42494698	42494818	-0.256	-0.170411230012817	0.037	-0.254	120	0.474989681111769	0.999803754508858	loss	552.169	660.352	471.625	771.842	-0.327	-0.153	5
9141	0	BI427750478_14574	chr2	42494738	42494858	-0.241	-0.154125841847706	0.051	-0.25	120	0.514706442686933	0.999803754508858	loss	558.271	660.879	476.842	772.458	-0.327	-0.124	5
9142	0	BI427750478_14575	chr2	42494778	42494898	-0.183	-0.105845511757147	0.062	-0.186	120	0.673917187224035	0.999803754508858	loss	547.451	622.458	467.592	727.517	-0.311	-0.058	5
9143	0	BI427750478_14576	chr2	42494818	42494938	-0.129	-0.0624468888883105	0.047	-0.12	120	0.815680607645957	0.999803754508858	loss	533.98	584.486	456.075	683.1	-0.226	-0.051	5
9144	0	BI427750478_14577	chr2	42494858	42494978	-0.096	-0.0396830045910303	0.029	-0.094	120	0.888747790866827	0.999803754508858	loss	517.633	553.31	442.1	646.633	-0.173	-0.037	5
9145	0	BI427750478_14578	chr2	42494898	42495018	-0.11	-0.0649738071293263	0.048	-0.098	120	0.829143842486956	0.999803754508858	loss	491.09	529.772	419.408	619.1	-0.234	-0.037	5
9146	0	BI427750478_14579	chr2	42494938	42495058	-0.157	-0.120137668404982	0.068	-0.159	120	0.703010369791926	0.999803754508858	loss	466.546	519.57	398.425	607.167	-0.261	-0.037	5
9147	0	BI427750478_14580	chr2	42494978	42495098	-0.228	-0.1919272154118	0.069	-0.226	120	0.544377006030792	0.999803754508858	loss	452.499	530.32	386.417	619.742	-0.379	-0.079	5
9148	0	BI427750478_14581	chr2	42495018	42495138	-0.309	-0.268590101533819	0.081	-0.294	120	0.383776351530351	0.999803754508858	loss	446.816	554.251	381.558	647.733	-0.465	-0.187	5
9149	0	BI427750478_14582	chr2	42495058	42495178	-0.394	-0.352054217707554	0.084	-0.4	120	0.249678291144687	0.999803754508858	loss	435.499	572.111	371.883	668.625	-0.508	-0.211	5
9150	0	BI427750478_14583	chr2	42495098	42495218	-0.426	-0.389230686467953	0.049	-0.425	120	0.217000678853125	0.999803754508858	loss	420.605	565.122	359.15	660.45	-0.508	-0.34	5
9151	0	BI427750478_14584	chr2	42495138	42495258	-0.416	-0.387838620057726	0.054	-0.402	120	0.242156633081464	0.999803754508858	loss	406.949	543.436	347.475	635.083	-0.508	-0.339	5
9152	0	BI427750478_14585	chr2	42495178	42495298	-0.383	-0.359191617017014	0.032	-0.379	120	0.290544124669939	0.999803754508858	loss	404.95	528.048	345.767	617.083	-0.462	-0.328	4
9153	0	BI427750478_14586	chr2	42495218	42495338	-0.38	-0.364714790830636	0.033	-0.372	120	0.305603883430371	0.999803754508858	loss	391.05	508.82	333.883	594.592	-0.471	-0.328	4
9154	0	BI427750478_14587	chr2	42495258	42495378	-0.448	-0.451493346547302	0.104	-0.403	120	0.248911723590179	0.999803754508858	loss	352.966	478.007	301.325	558.55	-0.698	-0.328	4
9155	0	BI427750478_14588	chr2	42495298	42495418	-0.54	-0.572056884587087	0.127	-0.555	120	0.199052935801036	0.999803754508858	loss	301.683	434.471	257.483	507.625	-0.732	-0.341	3
9156	0	BI427750478_14589	chr2	42495338	42495458	-0.624	-0.675415536166263	0.066	-0.635	120	0.160795821188874	0.999803754508858	loss	267.167	410.954	227.975	480.117	-0.732	-0.462	3
9157	0	BI427750478_14590	chr2	42495378	42495498	-0.615	-0.666222317251433	0.078	-0.622	120	0.166251454968536	0.999803754508858	loss	268.385	410.292	229.017	479.342	-0.74	-0.455	3
9158	0	BI427750478_14591	chr2	42495418	42495538	-0.665	-0.717472349483949	0.126	-0.669	120	0.13790415104332	0.999803754508858	loss	261.825	413.263	223.408	482.817	-0.89	-0.455	3
9159	0	BI427750478_14592	chr2	42495458	42495578	-0.823	-0.902554183770549	0.254	-0.799	120	0.0911129913606995	0.999803754508858	loss	222.718	379.109	189.975	442.867	-1.358	-0.455	3
9160	0	BI427750478_14593	chr2	42495498	42495618	-1.022	-1.17475143646129	0.202	-0.986	120	0.0768427609017722	0.999803754508858	loss	149.786	291.41	127.625	340.283	-1.412	-0.731	2
9161	0	BI427750478_14594	chr2	42495538	42495658	-0.985	-1.239768305314	0.28	-0.989	120	0.138360084078333	0.999803754508858	loss	94.614	191.607	80.458	223.542	-1.412	-0.279	1
9162	0	BI427750478_14595	chr2	42495578	42495698	-0.653	-0.980653425271049	0.46	-0.75	120	0.306974587943868	0.999803754508858	loss	81.64	128.465	69.367	149.683	-1.412	0	1
